A...1,B...2,E...5
1389.401186,637.0612648,1171
1389.582016,637.1432806,1171.152174
1389.762846,637.2252964,1171.304348
1389.943676,637.3073123,1171.456522
1390.124506,637.3893281,1171.608696
1390.305336,637.4713439,1171.76087
1390.486166,637.5533597,1171.913043
1390.666996,637.6353755,1172.065217
1390.847826,637.7173913,1172.217391
1391.028656,637.7994071,1172.369565
1391.209486,637.8814229,1172.521739
1391.390316,637.9634387,1172.673913
1391.571146,638.0454545,1172.826087
1391.751976,638.1274704,1172.978261
1391.932806,638.2094862,1173.130435
1392.113636,638.291502,1173.282609
1392.294466,638.3735178,1173.434783
1392.475296,638.4555336,1173.586957
1392.656126,638.5375494,1173.73913
1392.836957,638.6195652,1173.891304
1393.017787,638.701581,1174.043478
1393.198617,638.7835968,1174.195652
1393.379447,638.8656126,1174.347826
1393.560277,638.9476285,1174.5
1393.741107,639.0296443,1174.652174
1393.921937,639.1116601,1174.804348
1394.102767,639.1936759,1174.956522
1394.283597,639.2756917,1175.108696
1394.464427,639.3577075,1175.26087
1394.645257,639.4397233,1175.413043
1394.826087,639.5217391,1175.565217
1395.006917,639.6037549,1175.717391
1395.187747,639.6857708,1175.869565
1395.368577,639.7677866,1176.021739
1395.549407,639.8498024,1176.173913
1395.730237,639.9318182,1176.326087
1395.911067,640.013834,1176.478261
1396.091897,640.0958498,1176.630435
1396.272727,640.1778656,1176.782609
1396.453557,640.2598814,1176.934783
1396.634387,640.3418972,1177.086957
1396.815217,640.423913,1177.23913
1396.996047,640.5059289,1177.391304
1397.176877,640.5879447,1177.543478
1397.357708,640.6699605,1177.695652
1397.538538,640.7519763,1177.847826
1397.719368,640.8339921,1178
1397.900198,640.9160079,1178.152174
1398.081028,640.9980237,1178.304348
1398.261858,641.0800395,1178.456522
1398.442688,641.1620553,1178.608696
1398.623518,641.2440711,1178.76087
1398.804348,641.326087,1178.913043
1398.985178,641.4081028,1179.065217
1399.166008,641.4901186,1179.217391
1399.346838,641.5721344,1179.369565
1399.527668,641.6541502,1179.521739
1399.708498,641.736166,1179.673913
1399.889328,641.8181818,1179.826087
1400.070158,641.9001976,1179.978261
1400.250988,641.9822134,1180.130435
1400.431818,642.0642292,1180.282609
1400.612648,642.1462451,1180.434783
1400.793478,642.2282609,1180.586957
1400.974308,642.3102767,1180.73913
1401.155138,642.3922925,1180.891304
1401.335968,642.4743083,1181.043478
1401.516798,642.5563241,1181.195652
1401.697628,642.6383399,1181.347826
1401.878458,642.7203557,1181.5
1402.059289,642.8023715,1181.652174
1402.240119,642.8843874,1181.804348
1402.420949,642.9664032,1181.956522
1402.601779,643.048419,1182.108696
1402.782609,643.1304348,1182.26087
1402.963439,643.2124506,1182.413043
1403.144269,643.2944664,1182.565217
1403.325099,643.3764822,1182.717391
1403.505929,643.458498,1182.869565
1403.686759,643.5405138,1183.021739
1403.867589,643.6225296,1183.173913
1404.048419,643.7045455,1183.326087
1404.229249,643.7865613,1183.478261
1404.410079,643.8685771,1183.630435
1404.590909,643.9505929,1183.782609
1404.771739,644.0326087,1183.934783
1404.952569,644.1146245,1184.086957
1405.133399,644.1966403,1184.23913
1405.314229,644.2786561,1184.391304
1405.495059,644.36067190000006,1184.543478
1405.675889,644.4426877,1184.695652
1405.856719,644.5247036,1184.847826
1406.037549,644.6067194,1185
1406.218379,644.6887352,1185.152174
1406.399209,644.770751,1185.304348
1406.58004,644.8527668,1185.456522
1406.76087,644.9347826,1185.608696
1406.9417,645.0167984,1185.76087
1407.12253,645.0988142,1185.913043
1407.30336,645.18083,1186.065217
1407.48419,645.2628458,1186.217391
1407.66502,645.3448617,1186.369565
1407.84585,645.4268775,1186.521739
1408.02668,645.5088933,1186.673913
1408.20751,645.5909091,1186.826087
1408.38834,645.6729249,1186.978261
1408.56917,645.7549407,1187.130435
1408.75,645.8369565,1187.282609
1408.93083,645.9189723,1187.434783
1409.11166,646.0009881,1187.586957
1409.29249,646.083004,1187.73913
1409.47332,646.1650198,1187.891304
1409.65415,646.2470356,1188.043478
1409.83498,646.3290514,1188.195652
1410.01581,646.4110672,1188.347826
1410.19664,646.493083,1188.5
1410.37747,646.5750988,1188.652174
1410.5583,646.6571146,1188.804348
1410.73913,646.7391304,1188.956522
1410.91996,646.8211462,1189.108696
1411.100791,646.9031621,1189.26087
1411.281621,646.9851779,1189.413043
1411.462451,647.0671937,1189.565217
1411.643281,647.1492095,1189.717391
1411.824111,647.2312253,1189.869565
1412.004941,647.3132411,1190.021739
1412.185771,647.3952569,1190.173913
1412.366601,647.4772727,1190.326087
1412.547431,647.5592885,1190.478261
1412.728261,647.6413043,1190.630435
1412.909091,647.7233202,1190.782609
1413.089921,647.805336,1190.934783
1413.270751,647.8873518,1191.086957
1413.451581,647.9693676,1191.23913
1413.632411,648.0513834,1191.391304
1413.813241,648.1333992,1191.543478
1413.994071,648.215415,1191.695652
1414.174901,648.2974308,1191.847826
1414.355731,648.3794466,1192
1414.536561,648.4614625,1192.152174
1414.717391,648.5434783,1192.304348
1414.898221,648.6254941,1192.456522
1415.079051,648.7075099,1192.608696
1415.259881,648.7895257,1192.76087
1415.440711,648.8715415,1192.913043
1415.621542,648.95355730000006,1193.065217
1415.802372,649.0355731,1193.217391
1415.983202,649.1175889,1193.369565
1416.164032,649.1996047,1193.521739
1416.344862,649.2816206,1193.673913
1416.525692,649.3636364,1193.826087
1416.706522,649.4456522,1193.978261
1416.887352,649.527668,1194.130435
1417.068182,649.6096838,1194.282609
1417.249012,649.6916996,1194.434783
1417.429842,649.7737154,1194.586957
1417.610672,649.8557312,1194.73913
1417.791502,649.937747,1194.891304
1417.972332,650.0197628,1195.043478
1418.153162,650.1017787,1195.195652
1418.333992,650.1837945,1195.347826
1418.514822,650.2658103,1195.5
1418.695652,650.3478261,1195.652174
1418.876482,650.4298419,1195.804348
1419.057312,650.5118577,1195.956522
1419.238142,650.5938735,1196.108696
1419.418972,650.6758893,1196.26087
1419.599802,650.7579051,1196.413043
1419.780632,650.8399209,1196.565217
1419.961462,650.9219368,1196.717391
1420.142292,651.0039526,1196.869565
1420.323123,651.0859684,1197.021739
1420.503953,651.1679842,1197.173913
1420.684783,651.25,1197.326087
1420.865613,651.3320158,1197.478261
1421.046443,651.4140316,1197.630435
1421.227273,651.4960474,1197.782609
1421.408103,651.5780632,1197.934783
1421.588933,651.6600791,1198.086957
1421.769763,651.7420949,1198.23913
1421.950593,651.8241107,1198.391304
1422.131423,651.9061265,1198.543478
1422.312253,651.9881423,1198.695652
1422.493083,652.0701581,1198.847826
1422.673913,652.1521739,1199
1422.854743,652.2341897,1199.152174
1423.035573,652.3162055,1199.304348
1423.216403,652.3982213,1199.456522
1423.397233,652.4802372,1199.608696
1423.578063,652.562253,1199.76087
1423.758893,652.6442688,1199.913043
1423.939723,652.7262846,1200.065217
1424.120553,652.8083004,1200.217391
1424.301383,652.8903162,1200.369565
1424.482213,652.972332,1200.521739
1424.663043,653.0543478,1200.673913
1424.843874,653.1363636,1200.826087
1425.024704,653.2183794,1200.978261
1425.205534,653.3003953,1201.130435
1425.386364,653.3824111,1201.282609
1425.567194,653.4644269,1201.434783
1425.748024,653.54644269999994,1201.586957
1425.928854,653.6284585,1201.73913
1426.109684,653.7104743,1201.891304
1426.290514,653.7924901,1202.043478
1426.471344,653.8745059,1202.195652
1426.652174,653.9565217,1202.347826
1426.833004,654.0385375,1202.5
1427.013834,654.1205534,1202.652174
1427.194664,654.2025692,1202.804348
1427.375494,654.284585,1202.956522
1427.556324,654.3666008,1203.108696
1427.737154,654.4486166,1203.26087
1427.917984,654.5306324,1203.413043
1428.098814,654.6126482,1203.565217
1428.279644,654.694664,1203.717391
1428.460474,654.7766798,1203.869565
1428.641304,654.8586957,1204.021739
1428.822134,654.9407115,1204.173913
1429.002964,655.0227273,1204.326087
1429.183794,655.1047431,1204.478261
1429.364625,655.1867589,1204.630435
1429.545455,655.2687747,1204.782609
1429.726285,655.3507905,1204.934783
1429.907115,655.4328063,1205.086957
1430.087945,655.5148221,1205.23913
1430.268775,655.5968379,1205.391304
1430.449605,655.6788538,1205.543478
1430.630435,655.7608696,1205.695652
1430.811265,655.8428854,1205.847826
1430.992095,655.9249012,1206
1431.172925,656.006917,1206.152174
1431.353755,656.0889328,1206.304348
1431.534585,656.1709486,1206.456522
1431.715415,656.2529644,1206.608696
1431.896245,656.3349802,1206.76087
1432.077075,656.416996,1206.913043
1432.257905,656.4990119,1207.065217
1432.438735,656.5810277,1207.217391
1432.619565,656.6630435,1207.369565
1432.800395,656.7450593,1207.521739
1432.981225,656.8270751,1207.673913
1433.162055,656.9090909,1207.826087
1433.342885,656.9911067,1207.978261
1433.523715,657.0731225,1208.130435
1433.704545,657.1551383,1208.282609
1433.885375,657.2371542,1208.434783
1434.066206,657.31917,1208.586957
1434.247036,657.4011858,1208.73913
1434.427866,657.4832016,1208.891304
1434.608696,657.5652174,1209.043478
1434.789526,657.6472332,1209.195652
1434.970356,657.729249,1209.347826
1435.151186,657.8112648,1209.5
1435.332016,657.8932806,1209.652174
1435.512846,657.9752964,1209.804348
1435.693676,658.0573123,1209.956522
1435.874506,658.1393281,1210.108696
1436.055336,658.2213439,1210.26087
1436.236166,658.3033597,1210.413043
1436.416996,658.3853755,1210.565217
1436.597826,658.4673913,1210.717391
1436.778656,658.5494071,1210.869565
1436.959486,658.6314229,1211.021739
1437.140316,658.7134387,1211.173913
1437.321146,658.7954545,1211.326087
1437.501976,658.8774704,1211.478261
1437.682806,658.9594862,1211.630435
1437.863636,659.041502,1211.782609
1438.044466,659.1235178,1211.934783
1438.225296,659.2055336,1212.086957
1438.406126,659.2875494,1212.23913
1438.586957,659.3695652,1212.391304
1438.767787,659.451581,1212.543478
1438.948617,659.5335968,1212.695652
1439.129447,659.6156126,1212.847826
1439.310277,659.6976285,1213
1439.491107,659.7796443,1213.152174
1439.671937,659.8616601,1213.304348
1439.852767,659.9436759,1213.456522
1440.033597,660.0256917,1213.608696
1440.214427,660.1077075,1213.76087
1440.395257,660.1897233,1213.913043
1440.576087,660.2717391,1214.065217
1440.756917,660.3537549,1214.217391
1440.937747,660.4357708,1214.369565
1441.118577,660.5177866,1214.521739
1441.299407,660.5998024,1214.673913
1441.480237,660.6818182,1214.826087
1441.661067,660.763834,1214.978261
1441.841897,660.8458498,1215.130435
1442.022727,660.9278656,1215.282609
1442.203557,661.0098814,1215.434783
1442.384387,661.0918972,1215.586957
1442.565217,661.173913,1215.73913
1442.746047,661.2559289,1215.891304
1442.926877,661.3379447,1216.043478
1443.107708,661.4199605,1216.195652
1443.288538,661.5019763,1216.347826
1443.469368,661.5839921,1216.5
1443.650198,661.6660079,1216.652174
1443.831028,661.7480237,1216.804348
1444.011858,661.8300395,1216.956522
1444.192688,661.9120553,1217.108696
1444.373518,661.9940711,1217.26087
1444.554348,662.076087,1217.413043
1444.735178,662.1581028,1217.565217
1444.916008,662.2401186,1217.717391
1445.096838,662.3221344,1217.869565
1445.277668,662.4041502,1218.021739
1445.458498,662.486166,1218.173913
1445.639328,662.5681818,1218.326087
1445.820158,662.6501976,1218.478261
1446.000988,662.7322134,1218.630435
1446.181818,662.8142292,1218.782609
1446.362648,662.8962451,1218.934783
1446.543478,662.9782609,1219.086957
1446.724308,663.0602767,1219.23913
1446.905138,663.1422925,1219.391304
1447.085968,663.2243083,1219.543478
1447.266798,663.3063241,1219.695652
1447.447628,663.3883399,1219.847826
1447.628458,663.4703557,1220
1447.809289,663.5523715,1220.152174
1447.990119,663.6343874,1220.304348
1448.170949,663.7164032,1220.456522
1448.351779,663.798419,1220.608696
1448.532609,663.8804348,1220.76087
1448.713439,663.9624506,1220.913043
1448.894269,664.0444664,1221.065217
1449.075099,664.1264822,1221.217391
1449.255929,664.208498,1221.369565
1449.436759,664.2905138,1221.521739
1449.617589,664.3725296,1221.673913
1449.798419,664.4545455,1221.826087
1449.979249,664.5365613,1221.978261
1450.160079,664.6185771,1222.130435
1450.340909,664.7005929,1222.282609
1450.521739,664.7826087,1222.434783
1450.702569,664.8646245,1222.586957
1450.883399,664.9466403,1222.73913
1451.064229,665.0286561,1222.891304
1451.245059,665.11067190000006,1223.043478
1451.425889,665.1926877,1223.195652
1451.606719,665.2747036,1223.347826
1451.787549,665.3567194,1223.5
1451.968379,665.4387352,1223.652174
1452.149209,665.520751,1223.804348
1452.33004,665.6027668,1223.956522
1452.51087,665.6847826,1224.108696
1452.6917,665.7667984,1224.26087
1452.87253,665.8488142,1224.413043
1453.05336,665.93083,1224.565217
1453.23419,666.0128458,1224.717391
1453.41502,666.0948617,1224.869565
1453.59585,666.1768775,1225.021739
1453.77668,666.2588933,1225.173913
1453.95751,666.3409091,1225.326087
1454.13834,666.4229249,1225.478261
1454.31917,666.5049407,1225.630435
1454.5,666.5869565,1225.782609
1454.68083,666.6689723,1225.934783
1454.86166,666.7509881,1226.086957
1455.04249,666.833004,1226.23913
1455.22332,666.9150198,1226.391304
1455.40415,666.9970356,1226.543478
1455.58498,667.0790514,1226.695652
1455.76581,667.1610672,1226.847826
1455.94664,667.243083,1227
1456.12747,667.3250988,1227.152174
1456.3083,667.4071146,1227.304348
1456.48913,667.4891304,1227.456522
1456.66996,667.5711462,1227.608696
1456.850791,667.6531621,1227.76087
1457.031621,667.7351779,1227.913043
1457.212451,667.8171937,1228.065217
1457.393281,667.8992095,1228.217391
1457.574111,667.9812253,1228.369565
1457.754941,668.0632411,1228.521739
1457.935771,668.1452569,1228.673913
1458.116601,668.2272727,1228.826087
1458.297431,668.3092885,1228.978261
1458.478261,668.3913043,1229.130435
1458.659091,668.4733202,1229.282609
1458.839921,668.555336,1229.434783
1459.020751,668.6373518,1229.586957
1459.201581,668.7193676,1229.73913
1459.382411,668.8013834,1229.891304
1459.563241,668.8833992,1230.043478
1459.744071,668.965415,1230.195652
1459.924901,669.0474308,1230.347826
1460.105731,669.1294466,1230.5
1460.286561,669.2114625,1230.652174
1460.467391,669.2934783,1230.804348
1460.648221,669.3754941,1230.956522
1460.829051,669.4575099,1231.108696
1461.009881,669.5395257,1231.26087
1461.190711,669.6215415,1231.413043
1461.371542,669.70355730000006,1231.565217
1461.552372,669.7855731,1231.717391
1461.733202,669.8675889,1231.869565
1461.914032,669.9496047,1232.021739
1462.094862,670.0316206,1232.173913
1462.275692,670.1136364,1232.326087
1462.456522,670.1956522,1232.478261
1462.637352,670.277668,1232.630435
1462.818182,670.3596838,1232.782609
1462.999012,670.4416996,1232.934783
1463.179842,670.5237154,1233.086957
1463.360672,670.6057312,1233.23913
1463.541502,670.687747,1233.391304
1463.722332,670.7697628,1233.543478
1463.903162,670.8517787,1233.695652
1464.083992,670.9337945,1233.847826
1464.264822,671.0158103,1234
1464.445652,671.0978261,1234.152174
1464.626482,671.1798419,1234.304348
1464.807312,671.2618577,1234.456522
1464.988142,671.3438735,1234.608696
1465.168972,671.4258893,1234.76087
1465.349802,671.5079051,1234.913043
1465.530632,671.5899209,1235.065217
1465.711462,671.6719368,1235.217391
1465.892292,671.7539526,1235.369565
1466.073123,671.8359684,1235.521739
1466.253953,671.9179842,1235.673913
1466.434783,672,1235.826087
1466.615613,672.0820158,1235.978261
1466.796443,672.1640316,1236.130435
1466.977273,672.2460474,1236.282609
1467.158103,672.3280632,1236.434783
1467.338933,672.4100791,1236.586957
1467.519763,672.4920949,1236.73913
1467.700593,672.5741107,1236.891304
1467.881423,672.6561265,1237.043478
1468.062253,672.7381423,1237.195652
1468.243083,672.8201581,1237.347826
1468.423913,672.9021739,1237.5
1468.604743,672.9841897,1237.652174
1468.785573,673.0662055,1237.804348
1468.966403,673.1482213,1237.956522
1469.147233,673.2302372,1238.108696
1469.328063,673.312253,1238.26087
1469.508893,673.3942688,1238.413043
1469.689723,673.4762846,1238.565217
1469.870553,673.5583004,1238.717391
1470.051383,673.6403162,1238.869565
1470.232213,673.722332,1239.021739
1470.413043,673.8043478,1239.173913
1470.593874,673.8863636,1239.326087
1470.774704,673.9683794,1239.478261
1470.955534,674.0503953,1239.630435
1471.136364,674.1324111,1239.782609
1471.317194,674.2144269,1239.934783
1471.498024,674.29644269999994,1240.086957
1471.678854,674.3784585,1240.23913
1471.859684,674.4604743,1240.391304
1472.040514,674.5424901,1240.543478
1472.221344,674.6245059,1240.695652
1472.402174,674.7065217,1240.847826
1472.583004,674.7885375,1241
1472.763834,674.8705534,1241.152174
1472.944664,674.9525692,1241.304348
1473.125494,675.034585,1241.456522
1473.306324,675.1166008,1241.608696
1473.487154,675.1986166,1241.76087
1473.667984,675.2806324,1241.913043
1473.848814,675.3626482,1242.065217
1474.029644,675.444664,1242.217391
1474.210474,675.5266798,1242.369565
1474.391304,675.6086957,1242.521739
1474.572134,675.6907115,1242.673913
1474.752964,675.7727273,1242.826087
1474.933794,675.8547431,1242.978261
1475.114625,675.9367589,1243.130435
1475.295455,676.0187747,1243.282609
1475.476285,676.1007905,1243.434783
1475.657115,676.1828063,1243.586957
1475.837945,676.2648221,1243.73913
1476.018775,676.3468379,1243.891304
1476.199605,676.4288538,1244.043478
1476.380435,676.5108696,1244.195652
1476.561265,676.5928854,1244.347826
1476.742095,676.6749012,1244.5
1476.922925,676.756917,1244.652174
1477.103755,676.8389328,1244.804348
1477.284585,676.9209486,1244.956522
1477.465415,677.0029644,1245.108696
1477.646245,677.0849802,1245.26087
1477.827075,677.166996,1245.413043
1478.007905,677.2490119,1245.565217
1478.188735,677.3310277,1245.717391
1478.369565,677.4130435,1245.869565
1478.550395,677.4950593,1246.021739
1478.731225,677.5770751,1246.173913
1478.912055,677.6590909,1246.326087
1479.092885,677.7411067,1246.478261
1479.273715,677.8231225,1246.630435
1479.454545,677.9051383,1246.782609
1479.635375,677.9871542,1246.934783
1479.816206,678.06917,1247.086957
1479.997036,678.1511858,1247.23913
1480.177866,678.2332016,1247.391304
1480.358696,678.3152174,1247.543478
1480.539526,678.3972332,1247.695652
1480.720356,678.479249,1247.847826
1480.901186,678.5612648,1248
1481.082016,678.6432806,1248.152174
1481.262846,678.7252964,1248.304348
1481.443676,678.8073123,1248.456522
1481.624506,678.8893281,1248.608696
1481.805336,678.9713439,1248.76087
1481.986166,679.0533597,1248.913043
1482.166996,679.1353755,1249.065217
1482.347826,679.2173913,1249.217391
1482.528656,679.2994071,1249.369565
1482.709486,679.3814229,1249.521739
1482.890316,679.4634387,1249.673913
1483.071146,679.5454545,1249.826087
1483.251976,679.6274704,1249.978261
1483.432806,679.7094862,1250.130435
1483.613636,679.791502,1250.282609
1483.794466,679.8735178,1250.434783
1483.975296,679.9555336,1250.586957
1484.156126,680.0375494,1250.73913
1484.336957,680.1195652,1250.891304
1484.517787,680.201581,1251.043478
1484.698617,680.2835968,1251.195652
1484.879447,680.3656126,1251.347826
1485.060277,680.4476285,1251.5
1485.241107,680.5296443,1251.652174
1485.421937,680.6116601,1251.804348
1485.602767,680.6936759,1251.956522
1485.783597,680.7756917,1252.108696
1485.964427,680.8577075,1252.26087
1486.145257,680.9397233,1252.413043
1486.326087,681.0217391,1252.565217
1486.506917,681.1037549,1252.717391
1486.687747,681.1857708,1252.869565
1486.868577,681.2677866,1253.021739
1487.049407,681.3498024,1253.173913
1487.230237,681.4318182,1253.326087
1487.411067,681.513834,1253.478261
1487.591897,681.5958498,1253.630435
1487.772727,681.6778656,1253.782609
1487.953557,681.7598814,1253.934783
1488.134387,681.8418972,1254.086957
1488.315217,681.923913,1254.23913
1488.496047,682.0059289,1254.391304
1488.676877,682.0879447,1254.543478
1488.857708,682.1699605,1254.695652
1489.038538,682.2519763,1254.847826
1489.219368,682.3339921,1255
1489.400198,682.4160079,1255.152174
1489.581028,682.4980237,1255.304348
1489.761858,682.5800395,1255.456522
1489.942688,682.6620553,1255.608696
1490.123518,682.7440711,1255.76087
1490.304348,682.826087,1255.913043
1490.485178,682.9081028,1256.065217
1490.666008,682.9901186,1256.217391
1490.846838,683.0721344,1256.369565
1491.027668,683.1541502,1256.521739
1491.208498,683.236166,1256.673913
1491.389328,683.3181818,1256.826087
1491.570158,683.4001976,1256.978261
1491.750988,683.4822134,1257.130435
1491.931818,683.5642292,1257.282609
1492.112648,683.6462451,1257.434783
1492.293478,683.7282609,1257.586957
1492.474308,683.8102767,1257.73913
1492.655138,683.8922925,1257.891304
1492.835968,683.9743083,1258.043478
1493.016798,684.0563241,1258.195652
1493.197628,684.1383399,1258.347826
1493.378458,684.2203557,1258.5
1493.559289,684.3023715,1258.652174
1493.740119,684.3843874,1258.804348
1493.920949,684.4664032,1258.956522
1494.101779,684.548419,1259.108696
1494.282609,684.6304348,1259.26087
1494.463439,684.7124506,1259.413043
1494.644269,684.7944664,1259.565217
1494.825099,684.8764822,1259.717391
1495.005929,684.958498,1259.869565
1495.186759,685.0405138,1260.021739
1495.367589,685.1225296,1260.173913
1495.548419,685.2045455,1260.326087
1495.729249,685.2865613,1260.478261
1495.910079,685.3685771,1260.630435
1496.090909,685.4505929,1260.782609
1496.271739,685.5326087,1260.934783
1496.452569,685.6146245,1261.086957
1496.633399,685.6966403,1261.23913
1496.814229,685.7786561,1261.391304
1496.995059,685.86067190000006,1261.543478
1497.175889,685.9426877,1261.695652
1497.356719,686.0247036,1261.847826
1497.537549,686.1067194,1262
1497.718379,686.1887352,1262.152174
1497.899209,686.270751,1262.304348
1498.08004,686.3527668,1262.456522
1498.26087,686.4347826,1262.608696
1498.4417,686.5167984,1262.76087
1498.62253,686.5988142,1262.913043
1498.80336,686.68083,1263.065217
1498.98419,686.7628458,1263.217391
1499.16502,686.8448617,1263.369565
1499.34585,686.9268775,1263.521739
1499.52668,687.0088933,1263.673913
1499.70751,687.0909091,1263.826087
1499.88834,687.1729249,1263.978261
1500.06917,687.2549407,1264.130435
1500.25,687.3369565,1264.282609
1500.43083,687.4189723,1264.434783
1500.61166,687.5009881,1264.586957
1500.79249,687.583004,1264.73913
1500.97332,687.6650198,1264.891304
1501.15415,687.7470356,1265.043478
1501.33498,687.8290514,1265.195652
1501.51581,687.9110672,1265.347826
1501.69664,687.993083,1265.5
1501.87747,688.0750988,1265.652174
1502.0583,688.1571146,1265.804348
1502.23913,688.2391304,1265.956522
1502.41996,688.3211462,1266.108696
1502.600791,688.4031621,1266.26087
1502.781621,688.4851779,1266.413043
1502.962451,688.5671937,1266.565217
1503.143281,688.6492095,1266.717391
1503.324111,688.7312253,1266.869565
1503.504941,688.8132411,1267.021739
1503.685771,688.8952569,1267.173913
1503.866601,688.9772727,1267.326087
1504.047431,689.0592885,1267.478261
1504.228261,689.1413043,1267.630435
1504.409091,689.2233202,1267.782609
1504.589921,689.305336,1267.934783
1504.770751,689.3873518,1268.086957
1504.951581,689.4693676,1268.23913
1505.132411,689.5513834,1268.391304
1505.313241,689.6333992,1268.543478
1505.494071,689.715415,1268.695652
1505.674901,689.7974308,1268.847826
1505.855731,689.8794466,1269
1506.036561,689.9614625,1269.152174
1506.217391,690.0434783,1269.304348
1506.398221,690.1254941,1269.456522
1506.579051,690.2075099,1269.608696
1506.759881,690.2895257,1269.76087
1506.940711,690.3715415,1269.913043
1507.121542,690.45355730000006,1270.065217
1507.302372,690.5355731,1270.217391
1507.483202,690.6175889,1270.369565
1507.664032,690.6996047,1270.521739
1507.844862,690.7816206,1270.673913
1508.025692,690.8636364,1270.826087
1508.206522,690.9456522,1270.978261
1508.387352,691.027668,1271.130435
1508.568182,691.1096838,1271.282609
1508.749012,691.1916996,1271.434783
1508.929842,691.2737154,1271.586957
1509.110672,691.3557312,1271.73913
1509.291502,691.437747,1271.891304
1509.472332,691.5197628,1272.043478
1509.653162,691.6017787,1272.195652
1509.833992,691.6837945,1272.347826
1510.014822,691.7658103,1272.5
1510.195652,691.8478261,1272.652174
1510.376482,691.9298419,1272.804348
1510.557312,692.0118577,1272.956522
1510.738142,692.0938735,1273.108696
1510.918972,692.1758893,1273.26087
1511.099802,692.2579051,1273.413043
1511.280632,692.3399209,1273.565217
1511.461462,692.4219368,1273.717391
1511.642292,692.5039526,1273.869565
1511.823123,692.5859684,1274.021739
1512.003953,692.6679842,1274.173913
1512.184783,692.75,1274.326087
1512.365613,692.8320158,1274.478261
1512.546443,692.9140316,1274.630435
1512.727273,692.9960474,1274.782609
1512.908103,693.0780632,1274.934783
1513.088933,693.1600791,1275.086957
1513.269763,693.2420949,1275.23913
1513.450593,693.3241107,1275.391304
1513.631423,693.4061265,1275.543478
1513.812253,693.4881423,1275.695652
1513.993083,693.5701581,1275.847826
1514.173913,693.6521739,1276
1514.354743,693.7341897,1276.152174
1514.535573,693.8162055,1276.304348
1514.716403,693.8982213,1276.456522
1514.897233,693.9802372,1276.608696
1515.078063,694.062253,1276.76087
1515.258893,694.1442688,1276.913043
1515.439723,694.2262846,1277.065217
1515.620553,694.3083004,1277.217391
1515.801383,694.3903162,1277.369565
1515.982213,694.472332,1277.521739
1516.163043,694.5543478,1277.673913
1516.343874,694.6363636,1277.826087
1516.524704,694.7183794,1277.978261
1516.705534,694.8003953,1278.130435
1516.886364,694.8824111,1278.282609
1517.067194,694.9644269,1278.434783
1517.248024,695.04644269999994,1278.586957
1517.428854,695.1284585,1278.73913
1517.609684,695.2104743,1278.891304
1517.790514,695.2924901,1279.043478
1517.971344,695.3745059,1279.195652
1518.152174,695.4565217,1279.347826
1518.333004,695.5385375,1279.5
1518.513834,695.6205534,1279.652174
1518.694664,695.7025692,1279.804348
1518.875494,695.784585,1279.956522
1519.056324,695.8666008,1280.108696
1519.237154,695.9486166,1280.26087
1519.417984,696.0306324,1280.413043
1519.598814,696.1126482,1280.565217
1519.779644,696.194664,1280.717391
1519.960474,696.2766798,1280.869565
1520.141304,696.3586957,1281.021739
1520.322134,696.4407115,1281.173913
1520.502964,696.5227273,1281.326087
1520.683794,696.6047431,1281.478261
1520.864625,696.6867589,1281.630435
1521.045455,696.7687747,1281.782609
1521.226285,696.8507905,1281.934783
1521.407115,696.9328063,1282.086957
1521.587945,697.0148221,1282.23913
1521.768775,697.0968379,1282.391304
1521.949605,697.1788538,1282.543478
1522.130435,697.2608696,1282.695652
1522.311265,697.3428854,1282.847826
1522.492095,697.4249012,1283
1522.672925,697.506917,1283.152174
1522.853755,697.5889328,1283.304348
1523.034585,697.6709486,1283.456522
1523.215415,697.7529644,1283.608696
1523.396245,697.8349802,1283.76087
1523.577075,697.916996,1283.913043
1523.757905,697.9990119,1284.065217
1523.938735,698.0810277,1284.217391
1524.119565,698.1630435,1284.369565
1524.300395,698.2450593,1284.521739
1524.481225,698.3270751,1284.673913
1524.662055,698.4090909,1284.826087
1524.842885,698.4911067,1284.978261
1525.023715,698.5731225,1285.130435
1525.204545,698.6551383,1285.282609
1525.385375,698.7371542,1285.434783
1525.566206,698.81917,1285.586957
1525.747036,698.9011858,1285.73913
1525.927866,698.9832016,1285.891304
1526.108696,699.0652174,1286.043478
1526.289526,699.1472332,1286.195652
1526.470356,699.229249,1286.347826
1526.651186,699.3112648,1286.5
1526.832016,699.3932806,1286.652174
1527.012846,699.4752964,1286.804348
1527.193676,699.5573123,1286.956522
1527.374506,699.6393281,1287.108696
1527.555336,699.7213439,1287.26087
1527.736166,699.8033597,1287.413043
1527.916996,699.8853755,1287.565217
1528.097826,699.9673913,1287.717391
1528.278656,700.0494071,1287.869565
1528.459486,700.1314229,1288.021739
1528.640316,700.2134387,1288.173913
1528.821146,700.2954545,1288.326087
1529.001976,700.3774704,1288.478261
1529.182806,700.4594862,1288.630435
1529.363636,700.541502,1288.782609
1529.544466,700.6235178,1288.934783
1529.725296,700.7055336,1289.086957
1529.906126,700.7875494,1289.23913
1530.086957,700.8695652,1289.391304
1530.267787,700.951581,1289.543478
1530.448617,701.0335968,1289.695652
1530.629447,701.1156126,1289.847826
1530.810277,701.1976285,1290
1530.991107,701.2796443,1290.152174
